 Retained Bytes │ Retained % │ Dominator Tree
────────────────┼────────────┼──────────────────────
        7578212 ┊      9.62% ┊ poseidon_rust::poseidon_hash::h2f1bcb5a08e58353
            183 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_replaceChildren_557faae2d4e15a68
            246 ┊      0.00% ┊ export "__wbindgen_describe___wbg_replaceChildren_5170fa62f9a973e1"
            183 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_replaceChildren_5170fa62f9a973e1
            246 ┊      0.00% ┊ serde_json::de::Deserializer<R>::peek_or_null::h0ff7a198762e10e1
            246 ┊      0.00% ┊ serde_json::de::Deserializer<R>::next_char_or_null::hde83316cad2d2f08
            245 ┊      0.00% ┊ bech32::primitives::checksum::HrpFe32Iter::new::h770834df1ef29b69
            244 ┊      0.00% ┊ export "__wbindgen_describe___wbg_prepend_f08c33af088ad436"
            189 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_prepend_f08c33af088ad436
            244 ┊      0.00% ┊ export "__wbindgen_describe___wbg_prepend_716c401fd2f96b79"
            189 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_prepend_716c401fd2f96b79
            244 ┊      0.00% ┊ export "__wbindgen_describe___wbg_prepend_abb51ad37c360dcc"
            189 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_prepend_abb51ad37c360dcc
            244 ┊      0.00% ┊ export "__wbindgen_describe___wbg_prepend_ce92f1dc6edf1590"
            189 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_prepend_ce92f1dc6edf1590
            244 ┊      0.00% ┊ export "__wbindgen_describe___wbg_importScripts_454e557f5b9cd257"
            183 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_importScripts_454e557f5b9cd257
            244 ┊      0.00% ┊ export "__wbindgen_describe___wbg_new_with_buffer_source_sequence_and_options_60e4700b934de2bb"
            153 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_new_with_buffer_source_sequence_and_options_60e4700b934de2bb
            243 ┊      0.00% ┊ export "__wbindgen_describe___wbg_append_5cf348b615d7812d"
            189 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_append_5cf348b615d7812d
            243 ┊      0.00% ┊ export "__wbindgen_describe___wbg_append_32b398be35451096"
            189 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_append_32b398be35451096
            243 ┊      0.00% ┊ export "__wbindgen_describe___wbg_before_bf61900b6111739e"
            189 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_before_bf61900b6111739e
            243 ┊      0.00% ┊ export "__wbindgen_describe___wbg_before_21df95a68d71db7b"
            189 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_before_21df95a68d71db7b
            243 ┊      0.00% ┊ export "__wbindgen_describe___wbg_append_60a14e5c2621c9b0"
            189 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_append_60a14e5c2621c9b0
            243 ┊      0.00% ┊ export "__wbindgen_describe___wbg_append_5096a9961cd91456"
            189 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_append_5096a9961cd91456
            243 ┊      0.00% ┊ <T as core::convert::Into<U>>::into::h5fa9b3b3ebd33b01
            162 ┊      0.00% ┊   ⤷ <wasm_bindgen::JsValue as core::convert::From<&str>>::from::hc01d446f40441af4
             81 ┊      0.00% ┊       ⤷ wasm_bindgen::JsValue::from_str::hfe82eedf2622e081
            243 ┊      0.00% ┊ js_sys::Array::set::he6ffdd9d38ba6e9d
             54 ┊      0.00% ┊   ⤷ import __wbindgen_placeholder__::__wbg_set_f43e577aea94465b
            243 ┊      0.00% ┊ <&mut T as wasm_bindgen::describe::WasmDescribe>::describe::h11414e74cb89dbba
            161 ┊      0.00% ┊   ⤷ wasm_bindgen::convert::closures::_::<impl wasm_bindgen::describe::WasmDescribe for dyn core::ops::function::FnMut<(A,B,C)>+Output = R>::describe::h810c75e10889c87d
            242 ┊      0.00% ┊ export "__wbindgen_describe___wbg_createImageBitmap_2207eae4f3e8a621"
            177 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_createImageBitmap_2207eae4f3e8a621
            242 ┊      0.00% ┊ export "__wbindgen_describe___wbg_setInterval_ba526db02744e3a9"
            183 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_setInterval_ba526db02744e3a9
            242 ┊      0.00% ┊ export "__wbindgen_describe___wbg_setInterval_f7db519bf500aabc"
            183 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_setInterval_f7db519bf500aabc
            242 ┊      0.00% ┊ export "__wbindgen_describe___wbg_after_8793f13125c97fad"
            189 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_after_8793f13125c97fad
            242 ┊      0.00% ┊ export "__wbindgen_describe___wbg_after_38f3d04487f68bc9"
            189 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_after_38f3d04487f68bc9
            242 ┊      0.00% ┊ export "__wbindgen_describe___wbg_replaceWith_e194edddc83b29f7"
            183 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_replaceWith_e194edddc83b29f7
            242 ┊      0.00% ┊ export "__wbindgen_describe___wbg_replaceWith_30fda96a71ddca4d"
            183 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_replaceWith_30fda96a71ddca4d
            242 ┊      0.00% ┊ export "__wbindgen_describe___wbg_createImageBitmap_63d977210dd7de53"
            177 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_createImageBitmap_63d977210dd7de53
            242 ┊      0.00% ┊ export "__wbindgen_describe___wbg_setInterval_ee271694b12790ae"
            183 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_setInterval_ee271694b12790ae
            242 ┊      0.00% ┊ export "__wbindgen_describe___wbg_setInterval_578c920bbc5e891f"
            183 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_setInterval_578c920bbc5e891f
            242 ┊      0.00% ┊ <core::result::Result<T,E> as core::ops::try_trait::Try>::branch::hd49dd9b25d8f2180
            241 ┊      0.00% ┊ export "__wbindgen_describe___wbg_setTimeout_4902159d5dd286f2"
            183 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_setTimeout_4902159d5dd286f2
            241 ┊      0.00% ┊ export "__wbindgen_describe___wbg_setTimeout_29a767a6e9e50430"
            183 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_setTimeout_29a767a6e9e50430
            241 ┊      0.00% ┊ export "__wbindgen_describe___wbg_setTimeout_c86ee8e575f6912d"
            183 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_setTimeout_c86ee8e575f6912d
            241 ┊      0.00% ┊ export "__wbindgen_describe___wbg_setTimeout_deb680fad7cdc7f2"
            183 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_setTimeout_deb680fad7cdc7f2
            241 ┊      0.00% ┊ export "__wbindgen_describe___wbg_call_4ac4d258209178f9"
            189 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_call_4ac4d258209178f9
            241 ┊      0.00% ┊ export "__wbindgen_describe___wbg_bind_9bad8409eb990fcf"
            189 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_bind_9bad8409eb990fcf
            241 ┊      0.00% ┊ core::ptr::drop_in_place<railgun_rs::railgun::poi_provider::PoiProvider::broadcast::{{closure}}>::h1dd7ee72d48ae73b
            240 ┊      0.00% ┊ export "__wbindgen_describe___wbg_replaceChildren_e62cdd43a14347d4"
            177 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_replaceChildren_e62cdd43a14347d4
            240 ┊      0.00% ┊ export "__wbindgen_describe___wbg_replaceChildren_8086d5d172b6af48"
            177 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_replaceChildren_8086d5d172b6af48
            240 ┊      0.00% ┊ export "__wbindgen_describe___wbg_replaceChildren_169e724a4e98b464"
            177 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_replaceChildren_169e724a4e98b464
            240 ┊      0.00% ┊ export "__wbindgen_describe___wbg_replaceChildren_652ca51ebaa3430a"
            177 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_replaceChildren_652ca51ebaa3430a
            240 ┊      0.00% ┊ export "__wbindgen_describe___wbg_raw_8ebc085eb432f510"
            189 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_raw_8ebc085eb432f510
            240 ┊      0.00% ┊ <alloc::string::String as core::ops::deref::Deref>::deref::hf1c12a07287ba158
            142 ┊      0.00% ┊   ⤷ alloc::string::String::as_str::h0dfdd204824f2dad
            240 ┊      0.00% ┊ serde_json::error::Error::syntax::h58339358adc34323
            240 ┊      0.00% ┊ <alloc::string::String as core::ops::deref::Deref>::deref::hd13d4b0df29aa0da
            142 ┊      0.00% ┊   ⤷ alloc::string::String::as_str::hc5605269807e6331
            240 ┊      0.00% ┊ core::ptr::drop_in_place<http::method::Method>::ha9f6e961728f617f
            172 ┊      0.00% ┊   ⤷ core::ptr::drop_in_place<http::method::Inner>::h5563779d39631242
             68 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<http::method::extension::AllocatedExtension>::h9ba2b1d9c4b70105
            240 ┊      0.00% ┊ <alloc::string::String as core::ops::deref::Deref>::deref::h6f346718bee6289e
            142 ┊      0.00% ┊   ⤷ alloc::string::String::as_str::hbd42f201451a40ce
            240 ┊      0.00% ┊ <alloc::string::String as core::ops::deref::Deref>::deref::hcac9f137f3e37194
            142 ┊      0.00% ┊   ⤷ alloc::string::String::as_str::hc7c4d28b50836fd6
            239 ┊      0.00% ┊ export "__wbindgen_describe___wbg_new_with_u8_slice_sequence_and_options_0a00042835abf97b"
            153 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_new_with_u8_slice_sequence_and_options_0a00042835abf97b
            239 ┊      0.00% ┊ export "__wbindgen_describe___wbg_new_with_u8_array_sequence_and_options_cc0f8f2c1ef62e68"
            153 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_new_with_u8_array_sequence_and_options_cc0f8f2c1ef62e68
            239 ┊      0.00% ┊ export "__wbindgen_describe___wbg_new_with_year_month_day_hr_c78cbf67248e79da"
            165 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_new_with_year_month_day_hr_c78cbf67248e79da
            239 ┊      0.00% ┊ alloc::alloc::exchange_malloc::h458e68cf20b4b6e1
            239 ┊      0.00% ┊ alloc::alloc::exchange_malloc::h63c2ff39a253136f
            239 ┊      0.00% ┊ alloc::alloc::exchange_malloc::hbd4cfd64dd2243c0
            239 ┊      0.00% ┊ wasm_bindgen::__wbindgen_is_function::he5ccccbb90905620
             73 ┊      0.00% ┊   ⤷ import __wbindgen_placeholder__::__wbg___wbindgen_is_function_0095a73b8b156f76
            238 ┊      0.00% ┊ export "__wbindgen_describe___wbg_prepend_6e0ffdf1a3b385c8"
            183 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_prepend_6e0ffdf1a3b385c8
            238 ┊      0.00% ┊ export "__wbindgen_describe___wbg_prepend_229335fa39f74ee9"
            183 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_prepend_229335fa39f74ee9
            238 ┊      0.00% ┊ export "__wbindgen_describe___wbg_prepend_72e55c531d31b29a"
            183 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_prepend_72e55c531d31b29a
            238 ┊      0.00% ┊ export "__wbindgen_describe___wbg_prepend_adff17a1c551fee0"
            183 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_prepend_adff17a1c551fee0
            238 ┊      0.00% ┊ export "__wbindgen_describe___wbg_importScripts_b4cdc91bc6a6a718"
            177 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_importScripts_b4cdc91bc6a6a718
            238 ┊      0.00% ┊ export "__wbindgen_describe___wbg_new_with_byte_offset_and_length_3b526660eec65f62"
            159 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_new_with_byte_offset_and_length_3b526660eec65f62
            238 ┊      0.00% ┊ export "__wbindgen_describe___wbg_new_with_byte_offset_and_length_0552e58cac95bed6"
            159 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_new_with_byte_offset_and_length_0552e58cac95bed6
            238 ┊      0.00% ┊ export "__wbindgen_describe___wbg_new_with_byte_offset_and_length_bc2e7b72cc96d1c1"
            159 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_new_with_byte_offset_and_length_bc2e7b72cc96d1c1
            238 ┊      0.00% ┊ export "__wbindgen_describe___wbg_new_with_byte_offset_and_length_aa261d9c9da49eb1"
            159 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_new_with_byte_offset_and_length_aa261d9c9da49eb1
            238 ┊      0.00% ┊ export "__wbindgen_describe___wbg_new_with_byte_offset_and_length_e2b232b1e4c75345"
            159 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_new_with_byte_offset_and_length_e2b232b1e4c75345
            238 ┊      0.00% ┊ export "__wbindgen_describe___wbg_new_with_byte_offset_and_length_353e97b792b76b61"
            159 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_new_with_byte_offset_and_length_353e97b792b76b61
            238 ┊      0.00% ┊ export "__wbindgen_describe___wbg_new_with_byte_offset_and_length_ac5df6f0ecf57d85"
            159 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_new_with_byte_offset_and_length_ac5df6f0ecf57d85
            238 ┊      0.00% ┊ export "__wbindgen_describe___wbg_new_with_byte_offset_and_length_d8c7d0b5bb54f65e"
            159 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_new_with_byte_offset_and_length_d8c7d0b5bb54f65e
            238 ┊      0.00% ┊ export "__wbindgen_describe___wbg_new_with_byte_offset_and_length_05d155d6afffab2c"
            159 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_new_with_byte_offset_and_length_05d155d6afffab2c
            238 ┊      0.00% ┊ export "__wbindgen_describe___wbg_new_with_byte_offset_and_length_ac496ef7c040a61c"
            159 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_new_with_byte_offset_and_length_ac496ef7c040a61c
            238 ┊      0.00% ┊ export "__wbindgen_describe___wbg_new_with_byte_offset_and_length_f72b4525329b2cc2"
            159 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_new_with_byte_offset_and_length_f72b4525329b2cc2
            238 ┊      0.00% ┊ wasm_bindgen::convert::impls::<impl wasm_bindgen::convert::traits::ReturnWasmAbi for core::result::Result<T,E>>::return_abi::ha373c91d0397b6e7
             25 ┊      0.00% ┊   ⤷ wasm_bindgen::convert::impls::<impl wasm_bindgen::convert::traits::IntoWasmAbi for ()>::into_abi::h93b8347460364288
            238 ┊      0.00% ┊ wasm_bindgen::closure::JsClosure::_wbg_cb_unref::h73686203ad4f31bb
             72 ┊      0.00% ┊   ⤷ wasm_bindgen::closure::_::<impl wasm_bindgen::convert::traits::IntoWasmAbi for &wasm_bindgen::closure::JsClosure>::into_abi::hfc368bf3b857402c
             64 ┊      0.00% ┊   ⤷ import __wbindgen_placeholder__::__wbg__wbg_cb_unref_d9b87ff7982e3b21
            237 ┊      0.00% ┊ export "__wbindgen_describe___wbg_append_cdfc7a68ceaa636d"
            183 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_append_cdfc7a68ceaa636d
            237 ┊      0.00% ┊ export "__wbindgen_describe___wbg_append_a5922ee2cee69e98"
            183 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_append_a5922ee2cee69e98
            237 ┊      0.00% ┊ export "__wbindgen_describe___wbg_before_210514fc0039f833"
            183 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_before_210514fc0039f833
            237 ┊      0.00% ┊ export "__wbindgen_describe___wbg_before_16616dfd0b8b133b"
            183 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_before_16616dfd0b8b133b
            237 ┊      0.00% ┊ export "__wbindgen_describe___wbg_append_85246addef523862"
            183 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_append_85246addef523862
            237 ┊      0.00% ┊ export "__wbindgen_describe___wbg_append_466bce564d50ad94"
            183 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_append_466bce564d50ad94
            237 ┊      0.00% ┊ core::option::Option<T>::ok_or::hbc9522c2b2385981
            237 ┊      0.00% ┊ alloc::vec::Vec<T,A>::truncate::h33afb54f6d4c61d9
            237 ┊      0.00% ┊ wasm_bindgen::__wbindgen_is_object::h3f5eedac9d4b3397
             71 ┊      0.00% ┊   ⤷ import __wbindgen_placeholder__::__wbg___wbindgen_is_object_5ae8e5880f2c1fbd
            237 ┊      0.00% ┊ wasm_bindgen::__wbindgen_is_string::h0ba6d5b9106f72a4
             71 ┊      0.00% ┊   ⤷ import __wbindgen_placeholder__::__wbg___wbindgen_is_string_cd444516edc5b180
            237 ┊      0.00% ┊ wasm_bindgen::__wbindgen_is_bigint::hd2abc71e4832b214
             71 ┊      0.00% ┊   ⤷ import __wbindgen_placeholder__::__wbg___wbindgen_is_bigint_31b12575b56f32fc
            236 ┊      0.00% ┊ export "__wbindgen_describe___wbg_setInterval_091c39c9fdc94598"
            177 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_setInterval_091c39c9fdc94598
            236 ┊      0.00% ┊ export "__wbindgen_describe___wbg_setInterval_89b898da35513594"
            177 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_setInterval_89b898da35513594
            236 ┊      0.00% ┊ export "__wbindgen_describe___wbg_after_be8f72eb2f9b523b"
            183 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_after_be8f72eb2f9b523b
            236 ┊      0.00% ┊ export "__wbindgen_describe___wbg_after_c71f909042000df0"
            183 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_after_c71f909042000df0
            236 ┊      0.00% ┊ export "__wbindgen_describe___wbg_replaceWith_4e52874f31985d1e"
            177 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_replaceWith_4e52874f31985d1e
            236 ┊      0.00% ┊ export "__wbindgen_describe___wbg_replaceWith_a19cde47d6ef4fbf"
            177 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_replaceWith_a19cde47d6ef4fbf
            236 ┊      0.00% ┊ export "__wbindgen_describe___wbg_setInterval_166446f70acf8a0e"
            177 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_setInterval_166446f70acf8a0e
            236 ┊      0.00% ┊ export "__wbindgen_describe___wbg_setInterval_2dc38423e6e17805"
            177 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_setInterval_2dc38423e6e17805
            236 ┊      0.00% ┊ core::ptr::drop_in_place<wasm_bindgen::__rt::RcRefMut<railgun_rs::wasm::poi_provider::JsPoiProvider>>::h7f2a889d9104530b
            149 ┊      0.00% ┊   ⤷ core::ptr::drop_in_place<wasm_bindgen::__rt::RefMut<railgun_rs::wasm::poi_provider::JsPoiProvider>>::h32a3590355f51cf1
             81 ┊      0.00% ┊       ⤷ <wasm_bindgen::__rt::RefMut<T> as core::ops::drop::Drop>::drop::hab4822b0fbe2b314
            236 ┊      0.00% ┊ core::ptr::drop_in_place<wasm_bindgen::__rt::RcRefMut<railgun_rs::wasm::provider::JsRailgunProvider>>::hdfc5cacdfc9aeccd
            149 ┊      0.00% ┊   ⤷ core::ptr::drop_in_place<wasm_bindgen::__rt::RefMut<railgun_rs::wasm::provider::JsRailgunProvider>>::hfadd223ac04d4062
             81 ┊      0.00% ┊       ⤷ <wasm_bindgen::__rt::RefMut<T> as core::ops::drop::Drop>::drop::h0940f0a0ee8c2f12
            236 ┊      0.00% ┊ core::ptr::drop_in_place<railgun_rs::railgun::transaction::poi_proved_transaction::PoiProvedOperation::add_pois::{{closure}}>::hae7e80f8721311ee
            236 ┊      0.00% ┊ core::slice::<impl [T]>::chunks::hf5ab6f3abc4da0f0
            235 ┊      0.00% ┊ export "__wbindgen_describe___wbg_setTimeout_2f42eb2258488fc7"
            177 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_setTimeout_2f42eb2258488fc7
            235 ┊      0.00% ┊ export "__wbindgen_describe___wbg_setTimeout_293e606d72576fde"
            177 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_setTimeout_293e606d72576fde
            235 ┊      0.00% ┊ export "__wbindgen_describe___wbg_setTimeout_05eab3c8349c54f1"
            177 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_setTimeout_05eab3c8349c54f1
            235 ┊      0.00% ┊ export "__wbindgen_describe___wbg_setTimeout_b07eb1498d4c40e6"
            177 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_setTimeout_b07eb1498d4c40e6
            235 ┊      0.00% ┊ export "__wbindgen_describe___wbg_new_with_blob_sequence_and_options_49f0dade7a77cd73"
            153 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_new_with_blob_sequence_and_options_49f0dade7a77cd73
            235 ┊      0.00% ┊ export "__wbindgen_describe___wbg_addEventListener_7d81207f6bd4126a"
            171 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_addEventListener_7d81207f6bd4126a
            235 ┊      0.00% ┊ export "__wbindgen_describe___wbg_new_with_shared_array_buffer_036604d043273909"
            159 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_new_with_shared_array_buffer_036604d043273909
            235 ┊      0.00% ┊ export "__wbindgen_describe___wbg_call_9e2435421fd1e0cb"
            183 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_call_9e2435421fd1e0cb
            235 ┊      0.00% ┊ export "__wbindgen_describe___wbg_bind_919374b7fd9e6885"
            183 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_bind_919374b7fd9e6885
            234 ┊      0.00% ┊ export "__wbindgen_describe___wbg_replaceChildren_907f05ac987f1a65"
            171 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_replaceChildren_907f05ac987f1a65
            234 ┊      0.00% ┊ export "__wbindgen_describe___wbg_replaceChildren_69d2e7c3dc39248f"
            171 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_replaceChildren_69d2e7c3dc39248f
            234 ┊      0.00% ┊ export "__wbindgen_describe___wbg_replaceChildren_c854807b419db306"
            171 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_replaceChildren_c854807b419db306
            234 ┊      0.00% ┊ export "__wbindgen_describe___wbg_replaceChildren_658ff06411d70ae0"
            171 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_replaceChildren_658ff06411d70ae0
            234 ┊      0.00% ┊ export "__wbindgen_describe___wbg_new_with_str_sequence_and_options_9b8b0bee99ec6b0f"
            153 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_new_with_str_sequence_and_options_9b8b0bee99ec6b0f
            234 ┊      0.00% ┊ export "__wbindgen_describe___wbg_raw_b01805cb4490e671"
            183 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_raw_b01805cb4490e671
            234 ┊      0.00% ┊ core::ptr::drop_in_place<railgun_rs::railgun::broadcaster::broadcaster::BroadcastError>::ha833d22a66064950
            232 ┊      0.00% ┊ export "__wbindgen_describe___wbg_prepend_874a9fe827a004e4"
            177 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_prepend_874a9fe827a004e4
            232 ┊      0.00% ┊ export "__wbindgen_describe___wbg_prepend_11f6efb2dee3030a"
            177 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_prepend_11f6efb2dee3030a
            232 ┊      0.00% ┊ export "__wbindgen_describe___wbg_prepend_2bbf6859fa850fc3"
            177 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_prepend_2bbf6859fa850fc3
            232 ┊      0.00% ┊ export "__wbindgen_describe___wbg_prepend_ebeb7f3d4ada6376"
            177 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_prepend_ebeb7f3d4ada6376
            232 ┊      0.00% ┊ export "__wbindgen_describe___wbg_importScripts_fa0027528e62d2c3"
            171 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_importScripts_fa0027528e62d2c3
            232 ┊      0.00% ┊ export "__wbindgen_describe___wbg_new_with_buffer_source_sequence_ab9df49066121d11"
            153 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_new_with_buffer_source_sequence_ab9df49066121d11
            232 ┊      0.00% ┊ export "__wbindgen_describe___wbg_removeEventListener_0c0902ed5009dd9f"
            165 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_removeEventListener_0c0902ed5009dd9f
            232 ┊      0.00% ┊ export "__wbindgen_describe___wbg_fromCodePoint_4a2414269052d0c9"
            171 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_fromCodePoint_4a2414269052d0c9
            232 ┊      0.00% ┊ <alloc::boxed::Box<T,A> as core::ops::drop::Drop>::drop::h9502c84cefbd0c28
            232 ┊      0.00% ┊ <[A] as core::slice::cmp::SlicePartialEq<B>>::equal::hc1f8f87de1c11672
            232 ┊      0.00% ┊ <[A] as core::slice::cmp::SlicePartialEq<B>>::equal::hf5443be58fd8f5cd
            231 ┊      0.00% ┊ export "__wbindgen_describe___wbg_set_onwebkitanimationiteration_b59d39eb0608080b"
            153 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_set_onwebkitanimationiteration_b59d39eb0608080b
            231 ┊      0.00% ┊ export "__wbindgen_describe___wbg_set_onwebkitanimationiteration_ff0fdb61a6b6296a"
            153 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_set_onwebkitanimationiteration_ff0fdb61a6b6296a
            231 ┊      0.00% ┊ export "__wbindgen_describe___wbg_append_d48bdcc44c94528b"
            177 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_append_d48bdcc44c94528b
            231 ┊      0.00% ┊ export "__wbindgen_describe___wbg_append_1b97f9ee928e6b99"
            177 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_append_1b97f9ee928e6b99
            231 ┊      0.00% ┊ export "__wbindgen_describe___wbg_before_3cd401e8f71eee78"
            177 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_before_3cd401e8f71eee78
            231 ┊      0.00% ┊ export "__wbindgen_describe___wbg_before_c7073196aca1b9ff"
            177 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_before_c7073196aca1b9ff
            231 ┊      0.00% ┊ export "__wbindgen_describe___wbg_append_2f95c6fe00210ac9"
            177 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_append_2f95c6fe00210ac9
            231 ┊      0.00% ┊ export "__wbindgen_describe___wbg_append_3d9f87070bb39897"
            177 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_append_3d9f87070bb39897
            231 ┊      0.00% ┊ export "__wbindgen_describe___wbg_set_onwebkitanimationiteration_e7ab95b40421a22e"
            153 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_set_onwebkitanimationiteration_e7ab95b40421a22e
            231 ┊      0.00% ┊ export "__wbindgen_describe___wbg_fromCharCode_25b485eebbe63d9b"
            171 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_fromCharCode_25b485eebbe63d9b
            231 ┊      0.00% ┊ export "__wbindgen_describe___wbg___wbindgen_copy_to_typed_array_fc0809a4dec43528"
            153 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg___wbindgen_copy_to_typed_array_fc0809a4dec43528
            231 ┊      0.00% ┊ alloc::collections::btree::node::NodeRef<alloc::collections::btree::node::marker::Immut,K,V,Type>::keys::ha867610c856a97fa
            231 ┊      0.00% ┊ <i32 as num_traits::cast::ToPrimitive>::to_u8::h0743b80d30fa4472
            230 ┊      0.00% ┊ export "__wbindgen_describe___wbg_setInterval_55ac2bacf824debf"
            171 ┊      0.00% ┊   ⤷ __wbindgen_describe___wbg_setInterval_55ac2bacf824debf
            230 ┊      0.00% ┊ export "__wbindgen_describe___wbg_setInterval_daf457a0e2c13704"
